worker_id_anon	ref_id	ref_len	sys_id	candidate	NLL	human_score	gm
4	341	40	18	Nor should this Regulation affect other Union legislation concerning specific financial instruments, such as Directive 2003/87/EC European Parliament and Council Directive 2003/87/EC (6) and measures taken in accordance with that Directive.	0.45	100	2
4	341	40	22	In addition, this Regulation should be without prejudice to other Union legislation concerning specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and those adopted in accordance with that Directive.	0.31	92	2
4	341	40	0	This Regulation should also be without prejudice to other legislation of the Union concerning specific financial instruments such as Directive 2003/87/EC of the European Parliament and of the Council ( 6 ) and measures adopted in accordance with that Directive.	-2	100	2
4	341	40	26	Nor should this Regulation affect other Union legislation on specific financial instruments, such as Directive 2003/87/EC of the European Parliament and of the Council (6) and the measures taken in accordance with that Directive.	0.325	100	2
4	341	40	24	In addition, this Regulation should be without prejudice to other Union legislation relating to a specific financing instrument, for example Directive 2003/87/EC of the European Parliament and of the Council (6) and measures taken in accordance with that Directive.	0.492	97	2
4	331	20	1 2 3 4 5 6 7 8 9 10 11 12 13 14 17 22 28 33 34	He's trapped! You're sitting safely behind bars, you've got everything under control, an animal at gunpoint, and you're gonna shoot him with a big gusto.	0.72	95	1
4	331	20	0	You, meanwhile, safe behind your bars will have the beast at your mercy, and will shoot him at your leisure.	-2	100	2
4	331	20	30	He's trapped! You sit safely behind bars, you get everything under control, you shoot the animal and you shoot him with a big leisure.	1.01	65	1
4	331	20	29	He's trapped! meanwhile you're in safety behind bars, you're under control, the animal is in a gunshot and you shoot him with a big shot.	1.052	65	1
4	331	20	27	He's trapped! Meanwhile, you sit in safety, you get everything under control, the animal in your sights, and with a big gusto, you kill him.	1.033	90	1
4	180	5	28 29 31 35	you can't live without principles.	0.367	100	2
4	180	5	30	you can't living without principles.	1.301	70	1
4	180	5	8 25	you can't live without principals.	1.046	100	2
4	180	5	4 6 7	you can't have a principle.	1.117	0	2
4	180	5	5 12 19 26	you can't have principles.	1.027	0	2
4	220	10	9 11 12 14 26 27	"""There must have been Enki's hand in this,"" Hiro told him."	0.868	95	2
4	220	10	35	"""he's got Enki's fingers in this,"" Hiro says."	-1	0	2
4	220	10	2 4 5 7 16 18 19 21 22 24	"""There must have been Enki's hand in this,"" Hiro said."	0.729	95	2
4	220	10	1 3 6 8 10 13 15 17 20 23 25 28 32 33 34	"""There must have been Enki's hand in this,"" Hiro says."	0.643	95	2
4	220	10	29	"""I'm sure Enki was responsible for this,"" Hiro says."	0.907	100	2
5	110	20	31	San Oristóbal is... you're gonna go this way, you're gonna turn up, and you're un - San Oristóbal.	1.027	31	1
5	110	20	32	The San Oristóbal is... you're gonna go this way, you're gonna turn up, and there's San Oristóbal a little farther.	0.773	100	2
5	110	20	35	San Oristóbal is... you'll go this way, you'll turn up, and there's San Oristóbal a little farther.	-1	69	2
5	110	20	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 33 34	San Oristóbal is... you're gonna go this way, you're gonna turn up, and there's San Oristóbal a little farther.	0.719	70	2
5	110	20	30	San Oristóbal is... you're gonna go this way, you're gonna turn up, and you're a little way down San Oristóbal. por favor.	1.078	66	2
5	136	40	3 10	effective funding and evaluation Explore funding mechanisms and evaluation systems with a view to improving quality, including through targeted support for deprived citizens and the development of effective and equitable instruments aimed at mobilising private investment in post - secondary education and training.	0.462	100	2
5	136	40	27	effective funding and evaluation Explore funding mechanisms and evaluation systems with the aim of improving quality, including through focussed support for disadvantaged citizens and the development of effective and equitable instruments aimed at mobilising private investing in post - secondary education and training.	0.601	100	2
5	136	40	18	Effective funding and evaluation Explore funding mechanisms and evaluation systems with a view for improving quality, including through targeted support for disadvantaged citizens and developing effective and equitable instruments aimed at mobilising private investment in post - secondary education and training.	0.54	100	2
5	136	40	24	Effective funding and evaluation Explore funding mechanisms and evaluation systems to improve quality, also by focussing on disadvantaged people and developing effective and equitable instruments aimed at mobilising private investment in post - secondary education and training.	0.563	100	2
5	136	40	20	effective funding and evaluation Explore funding mechanisms and evaluation systems with the aim of improving quality, including through targeted support for disadvantaged citizens and the development of effective and equitable instruments aimed at mobilising private investment into post - secondary education and training.	0.504	100	2
5	120	40	27	‘ full - time refiner’ means a production unit whose sole activity is refining imported raw cane sugar, or refining, for the 2004/2005 or for Croatia for the 2007/05/2007/2007/2008, the 2007/2005 and 2007/2008 imported raw cane sugar.	0.608	54	2
5	120	40	7 12 13 14	‘ full - time refiner’ means a production unit whose sole activity is refinement of imported raw crude sugar, or, in the 2004/2005 marketing year or in the case of Croatia for the 2007/08 marketing year, refined at least 15 000 tonnes of imported raw crude sugar in the 2007/05 marketing year.	0.555	92	2
5	120	40	26	‘ full - time refiner’ means a production unit whose sole activity is refining of imported raw cane cane or, in the 2004/2005 marketing year or in the case of Croatia for the 2007/08 marketing year, a refining of not less than 15 000 tonnes of imported raw cane meat.	0.504	100	2
5	120	40	21	‘ full - time refiner’ means a production unit whose sole activity is refining imported raw cane sugar or, for the marketing year 2004/2005 or for Croatia, for the 2007/2008 marketing year or for the 2007/2008 marketing year, refining the imported raw cane sugar for the 2007/05 marketing year.	0.486	51	2
5	120	40	16	‘ full - time refiner’ means a production unit whose sole activity is refining of imported raw cane sugar or, for the marketing year 2004/2005 or for Croatia for the 2007/08 marketing year, refining at least 15 000 tonnes of imported raw cane sugar.	0.33	100	2
